,SalePrice,Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,Year Built,Year Remod/Add,Full Bath,Mas Vnr Area,Fireplaces,Lot Area,Lot Frontage,Wood Deck SF,Open Porch SF,Neighborhood,Kitchen Qual,Exter Qual,Bsmt Qual,Garage Finish,Foundation,House Style,Sale Condition
2460,198600,8,1278,1278.0,584.0,2006,2006,2,0.0,0,8640,72.0,0,60,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Partial
2461,405749,9,2640,2036.0,792.0,2006,2006,3,0.0,1,13162,100.0,0,265,Somerst,Ex,Gd,Ex,RFn,PConc,2Story,Partial
2462,232600,8,1489,1489.0,776.0,2006,2006,2,0.0,1,11216,81.0,0,140,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Partial
2463,266000,8,1939,1095.0,1053.0,2006,2006,2,0.0,1,10728,84.0,192,51,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Partial
2464,186500,7,1553,756.0,615.0,2005,2006,2,0.0,0,8125,65.0,0,45,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Partial
2465,200825,6,1716,858.0,615.0,2005,2005,2,0.0,0,8125,65.0,0,53,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2466,197000,7,1576,770.0,614.0,2006,2006,2,0.0,0,8125,65.0,0,50,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Partial
2467,185000,6,1262,1262.0,572.0,2006,2006,2,68.0,0,7200,60.0,0,120,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Partial
2468,176000,7,1266,1257.0,453.0,2005,2005,2,0.0,1,7500,62.0,38,144,Somerst,Gd,Gd,Gd,Unf,PConc,1Story,Normal
2469,187750,7,1301,1293.0,572.0,2006,2006,2,0.0,1,7200,60.0,216,121,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Partial
2470,139500,6,1142,1142.0,0.0,2005,2005,1,0.0,0,7733,74.0,4,50,SawyerW,Gd,TA,TA,,PConc,1Story,Normal
2471,186800,7,1400,1400.0,612.0,2005,2006,2,118.0,0,11024,91.0,144,55,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Partial
2472,132000,6,1131,1131.0,0.0,2005,2006,1,0.0,0,13072,63.0,0,39,SawyerW,Gd,TA,Gd,,PConc,1Story,Partial
2473,142500,6,1141,1141.0,484.0,2005,2005,1,0.0,0,13072,63.0,0,0,SawyerW,TA,Gd,Gd,Unf,PConc,1Story,Abnorml
2474,158000,6,1158,1158.0,576.0,2004,2004,1,0.0,0,13072,63.0,0,50,SawyerW,Gd,TA,Gd,Unf,PConc,1Story,Partial
2475,184000,7,1686,891.0,462.0,2005,2005,2,172.0,0,7800,65.0,144,101,SawyerW,Gd,Gd,Gd,Fin,PConc,2Story,Normal
2476,184900,7,1585,784.0,449.0,2005,2005,2,96.0,0,7632,74.0,100,77,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2477,187000,6,1837,941.0,688.0,1997,1998,2,0.0,0,8304,70.0,150,165,SawyerW,TA,TA,Gd,RFn,PConc,2Story,Normal
2478,175900,6,1603,761.0,484.0,1992,1992,2,0.0,0,7153,65.0,0,124,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2479,248500,6,1731,836.0,462.0,1992,1993,2,0.0,0,9370,70.0,307,85,SawyerW,Gd,Gd,Gd,RFn,PConc,2Story,Family
2480,172000,6,1398,1398.0,542.0,1990,1991,2,0.0,0,7175,50.0,0,46,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Normal
2481,151000,6,1217,1217.0,484.0,1991,1991,2,0.0,0,7175,50.0,0,64,SawyerW,Gd,Gd,Gd,RFn,PConc,1Story,Normal
2482,150000,6,1320,636.0,472.0,1994,1994,2,0.0,0,9019,,0,40,SawyerW,Gd,TA,Gd,Fin,PConc,2Story,Normal
2483,107000,4,1056,1056.0,384.0,1966,1966,1,0.0,0,8900,,0,42,SawyerW,TA,TA,TA,Unf,CBlock,1Story,Normal
2484,119900,5,965,828.0,300.0,1965,1965,1,0.0,0,7800,60.0,421,0,SawyerW,TA,TA,TA,Unf,CBlock,1Story,Abnorml
2485,129500,5,988,988.0,624.0,1962,1962,1,51.0,0,9100,70.0,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2486,125000,5,1728,1728.0,504.0,1963,1963,2,336.0,0,9100,70.0,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Abnorml
2487,119500,6,1654,0.0,528.0,1977,1977,2,0.0,0,8927,68.0,0,0,Sawyer,TA,TA,,RFn,CBlock,1.5Fin,Normal
2488,144000,5,1211,864.0,576.0,1962,2002,1,0.0,1,9240,,161,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2489,151000,6,1212,506.0,492.0,1977,1995,1,46.0,1,8471,88.0,292,12,Sawyer,TA,TA,Gd,Unf,CBlock,SLvl,Normal
2490,126000,5,984,984.0,310.0,1965,1965,1,0.0,0,9308,,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2491,116000,5,909,882.0,294.0,1968,1968,1,90.0,0,8450,65.0,0,155,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2492,133500,5,925,925.0,484.0,1963,1963,1,0.0,0,8638,,203,74,Sawyer,TA,TA,TA,Unf,PConc,1Story,Normal
2493,120875,5,1024,1024.0,308.0,1965,1965,1,0.0,0,13052,,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2494,137000,5,935,935.0,288.0,1965,1965,1,114.0,0,13526,,180,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2495,124000,5,912,912.0,0.0,1964,1964,1,0.0,0,8020,,0,0,Sawyer,TA,TA,TA,,CBlock,1Story,Normal
2496,135000,5,1236,912.0,288.0,1961,1994,1,0.0,1,6993,65.0,0,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2497,129200,5,941,912.0,288.0,1967,1967,1,0.0,1,8789,,64,0,Sawyer,TA,TA,TA,Unf,CBlock,1Story,Normal
2498,260000,7,2646,1748.0,550.0,1974,1974,2,145.0,4,14330,100.0,641,100,Veenker,Gd,Gd,Gd,RFn,CBlock,SLvl,Normal
2499,260000,8,2417,1288.0,462.0,1991,1992,2,284.0,1,16059,121.0,127,82,NoRidge,Gd,Gd,Gd,Unf,CBlock,2Story,Normal
2500,334000,8,2826,1334.0,888.0,1992,1993,2,692.0,3,11025,105.0,177,208,NoRidge,Gd,Gd,Ex,RFn,PConc,2Story,Normal
2501,310000,8,2520,1338.0,796.0,1993,1993,2,0.0,1,14541,,209,55,NoRidge,Gd,Gd,Gd,RFn,PConc,2Story,Abnorml
2502,268000,7,2295,1095.0,590.0,1992,2000,2,0.0,1,13346,,0,40,NoRidge,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2503,262000,8,1624,1624.0,757.0,1994,1995,2,0.0,1,12461,89.0,0,114,NoRidge,Gd,Gd,Gd,RFn,PConc,1Story,Normal
2504,176400,7,1143,1143.0,588.0,2004,2004,1,0.0,1,3628,34.0,0,191,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Normal
2505,197000,8,1247,1247.0,550.0,2005,2005,1,0.0,1,3316,37.0,0,84,Somerst,Gd,Gd,Gd,Fin,PConc,1Story,Normal
2506,151000,7,1200,600.0,480.0,2005,2005,2,0.0,0,3180,30.0,0,166,Somerst,Gd,TA,Gd,RFn,PConc,2Story,Normal
2507,147400,7,1223,600.0,480.0,2005,2005,2,0.0,0,2544,24.0,0,166,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2508,149900,7,1223,600.0,480.0,2005,2005,2,0.0,0,2544,24.0,0,166,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2509,144152,7,1200,600.0,480.0,2005,2005,2,0.0,0,3180,30.0,0,166,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Abnorml
2510,166000,6,1524,756.0,440.0,2000,2000,2,513.0,0,2998,,0,32,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
2511,183900,7,1452,691.0,506.0,1999,1999,2,218.0,0,3735,35.0,0,34,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
2512,165000,7,1382,673.0,490.0,2000,2000,2,0.0,0,2651,,153,50,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
2513,139000,7,1080,530.0,496.0,2003,2003,2,0.0,0,4447,,0,50,Somerst,Gd,Gd,Gd,RFn,PConc,2Story,Normal
2514,200000,7,1694,569.0,434.0,1997,1998,2,0.0,1,8314,114.0,0,382,Somerst,Gd,Gd,Gd,Unf,PConc,2Story,Normal
2515,221000,8,1568,1568.0,564.0,2001,2002,2,0.0,1,7180,60.0,0,266,Somerst,Gd,Gd,Gd,RFn,PConc,1Story,Normal
2516,270000,8,1494,1494.0,481.0,1995,1996,1,0.0,1,9549,30.0,0,30,Veenker,Ex,Gd,Gd,Fin,PConc,1Story,Normal
2517,165000,6,1208,1208.0,546.0,1977,1977,1,0.0,1,11250,,198,42,Veenker,TA,Gd,Gd,RFn,CBlock,1Story,Normal
2518,214000,8,1235,1235.0,484.0,1980,1980,1,0.0,3,3760,,133,78,Greens,TA,Gd,Gd,Fin,CBlock,1Story,Normal
2519,188000,8,1036,1036.0,484.0,1980,1980,1,0.0,1,3640,36.0,133,108,Greens,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
2520,190000,8,1226,1226.0,484.0,1980,1980,1,0.0,1,3874,40.0,133,78,Greens,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
2521,170000,8,1226,1226.0,484.0,1978,1978,1,0.0,1,3876,40.0,133,60,Greens,Gd,Gd,Gd,Fin,CBlock,1Story,Normal
2522,385000,9,1842,1842.0,894.0,1981,1987,0,0.0,1,50271,68.0,857,72,Veenker,Gd,Gd,Ex,Fin,CBlock,1Story,Normal
2523,146500,5,1193,1153.0,501.0,1972,1972,2,144.0,0,13110,79.0,140,153,NWAmes,TA,TA,Gd,Fin,CBlock,1Story,Normal
2524,170000,7,1920,570.0,487.0,1968,1992,3,143.0,1,10192,102.0,0,98,NWAmes,Gd,TA,TA,RFn,CBlock,SLvl,Normal
2525,262500,7,2156,1568.0,508.0,1968,2003,2,0.0,1,20781,,0,80,NWAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2526,179900,6,1416,708.0,776.0,1968,1968,2,420.0,1,11700,90.0,0,169,NWAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
2527,250000,6,2654,1054.0,619.0,1968,1984,2,220.0,1,11029,,0,65,NWAmes,Gd,TA,TA,Unf,CBlock,2Story,Normal
2528,165150,6,1790,732.0,484.0,1972,1972,1,288.0,1,10400,80.0,148,0,NWAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
2529,164500,7,1334,1334.0,477.0,1967,1967,2,264.0,0,10140,78.0,0,20,NWAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2530,140000,7,1164,1164.0,528.0,1969,1969,1,168.0,0,9600,80.0,0,0,NWAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2531,135500,5,980,980.0,384.0,1967,1967,2,0.0,0,9750,75.0,68,0,NAmes,TA,TA,TA,Fin,PConc,SLvl,Normal
2532,142000,5,1051,1051.0,504.0,1968,1968,1,0.0,0,9600,80.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2533,155000,5,1770,900.0,530.0,1968,1968,1,300.0,0,8640,72.0,0,60,NAmes,TA,TA,Gd,RFn,CBlock,2Story,Normal
2534,157500,6,976,976.0,504.0,1968,2004,1,203.0,1,9360,78.0,94,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Abnorml
2535,138500,5,1052,1052.0,288.0,1968,1968,1,168.0,0,8400,70.0,356,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2536,140000,5,898,833.0,326.0,1968,1968,1,0.0,0,8400,70.0,143,0,NAmes,TA,TA,Gd,RFn,CBlock,SFoyer,Normal
2537,124400,5,1051,1051.0,264.0,1966,1966,1,0.0,0,9759,,182,88,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2538,158000,5,1141,1141.0,568.0,1967,1967,1,140.0,0,9600,80.0,0,78,NAmes,TA,TA,TA,Unf,PConc,SLvl,Normal
2539,146000,5,1200,864.0,884.0,1965,1998,1,166.0,0,9230,71.0,0,64,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
2540,190000,6,1993,825.0,495.0,1971,1971,2,252.0,1,14803,,0,66,NWAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
2541,136500,5,1050,1050.0,368.0,1961,1961,1,0.0,0,10659,,0,319,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2542,129900,5,864,864.0,624.0,1958,1958,1,0.0,0,9100,70.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2543,145000,5,1712,1626.0,588.0,1959,2005,2,122.0,0,8393,70.0,272,54,NAmes,TA,TA,TA,Fin,CBlock,1Story,Family
2544,185900,6,1565,1187.0,299.0,1965,2000,2,0.0,2,8800,80.0,200,25,NAmes,Gd,TA,TA,RFn,PConc,1Story,Abnorml
2545,160000,6,1251,1251.0,461.0,1964,1964,1,425.0,2,8800,80.0,0,116,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2546,167000,6,1488,1008.0,430.0,1964,1964,1,112.0,1,10368,,154,60,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2547,157500,5,1440,720.0,480.0,1964,1964,1,0.0,1,9350,85.0,0,32,NAmes,TA,TA,TA,Fin,CBlock,2Story,Normal
2548,140000,6,1095,588.0,264.0,1958,1958,1,105.0,0,10382,75.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
2549,150000,5,1053,1008.0,750.0,1958,1991,1,85.0,0,8973,69.0,0,80,NAmes,Ex,TA,TA,RFn,CBlock,1Story,Abnorml
2550,151500,5,1248,1248.0,286.0,1960,1960,1,88.0,0,10800,80.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2551,129800,6,816,816.0,240.0,1934,1950,1,0.0,1,8550,60.0,228,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2552,137000,5,1008,1008.0,275.0,1954,1954,1,0.0,1,11425,,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2553,137000,5,1043,938.0,273.0,1947,1950,1,0.0,1,9724,68.0,125,48,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2554,121600,4,1230,747.0,305.0,1946,1950,1,0.0,0,4712,51.0,0,57,BrkSide,TA,TA,TA,Unf,CBlock,1.5Fin,Abnorml
2555,85500,4,869,440.0,0.0,1923,1958,1,0.0,0,5900,51.0,0,0,BrkSide,Fa,TA,Gd,,PConc,1Story,Normal
2556,79900,4,747,600.0,528.0,1926,1953,1,108.0,0,5825,52.0,0,0,BrkSide,TA,TA,Fa,Unf,PConc,1Story,Normal
2557,127000,5,1252,504.0,576.0,1908,1991,1,0.0,0,7438,92.0,104,0,BrkSide,TA,TA,Fa,Unf,PConc,1.5Fin,Normal
2558,161000,5,1433,1251.0,441.0,1961,1990,1,0.0,1,9600,80.0,144,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2559,146500,5,1624,1444.0,240.0,1952,1952,1,150.0,1,10858,89.0,0,40,NAmes,TA,TA,TA,RFn,CBlock,1Story,Partial
2560,135000,5,1216,1056.0,280.0,1951,1951,1,144.0,0,9600,80.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2561,137900,5,2136,2136.0,528.0,1951,1951,2,44.0,0,10680,89.0,0,30,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2562,133000,6,1578,806.0,240.0,1941,1950,1,0.0,2,9490,79.0,0,0,NAmes,Fa,TA,TA,Unf,CBlock,1.5Fin,Normal
2563,137000,5,1728,704.0,234.0,1949,1973,1,0.0,1,9462,79.0,245,60,NAmes,TA,TA,TA,Unf,CBlock,2Story,Normal
2564,121000,5,936,936.0,240.0,1954,1975,1,0.0,0,9888,82.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2565,119000,5,1584,1584.0,506.0,1967,1967,2,0.0,0,8917,,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2566,172000,6,1246,1246.0,441.0,1964,1964,1,0.0,2,12700,,0,69,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
2567,98600,5,1235,1235.0,480.0,1961,1961,1,203.0,0,8500,85.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Abnorml
2568,226000,7,2157,924.0,487.0,1966,1966,2,309.0,2,14200,88.0,105,66,NAmes,Gd,TA,TA,Fin,CBlock,2Story,Normal
2569,118000,5,1128,936.0,286.0,1954,1954,1,0.0,0,9000,75.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Family
2570,235000,8,3112,1360.0,795.0,1918,1990,2,0.0,1,25419,174.0,0,16,NAmes,Gd,Gd,TA,Unf,PConc,2Story,Abnorml
2571,135000,6,1008,1008.0,430.0,1963,1963,1,332.0,0,9723,109.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2572,132500,5,1190,1106.0,540.0,1962,1962,1,120.0,0,7728,70.0,0,18,NAmes,TA,TA,TA,Unf,CBlock,SLvl,Normal
2573,143000,5,1144,1144.0,796.0,1959,1959,1,128.0,1,8163,70.0,86,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
2574,132000,5,1364,1179.0,331.0,1957,1957,1,0.0,1,8400,70.0,0,60,NAmes,TA,TA,Fa,RFn,CBlock,1Story,Normal
2575,145250,6,1383,1383.0,292.0,1960,1960,1,175.0,0,11600,80.0,0,45,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2576,162000,6,1336,1121.0,488.0,1958,1958,1,632.0,1,9610,,80,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2577,148000,5,1370,1058.0,300.0,1956,1956,1,272.0,1,10000,125.0,191,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
2578,141000,5,1092,1092.0,299.0,1957,1957,1,0.0,1,14850,69.0,268,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2579,153000,6,1124,1124.0,353.0,1956,1994,1,0.0,1,10152,72.0,0,211,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2580,134450,5,1236,1070.0,447.0,1957,1996,1,64.0,1,10011,72.0,0,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
2581,135960,5,943,943.0,600.0,1979,1979,1,0.0,2,7032,,42,0,NAmes,TA,TA,Gd,Unf,CBlock,SFoyer,Normal
2582,156000,6,1050,1050.0,286.0,1954,2000,1,176.0,0,8092,70.0,0,0,NAmes,Gd,TA,TA,RFn,CBlock,1Story,Abnorml
2583,140000,6,1375,1367.0,451.0,1954,1954,1,0.0,1,11310,75.0,0,30,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2584,139500,5,1008,1008.0,280.0,1952,2003,1,0.0,0,12778,66.0,0,154,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2585,155000,6,1575,216.0,400.0,1951,1951,1,522.0,1,10170,75.0,0,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Normal
2586,127000,5,1145,301.0,684.0,1956,1956,1,0.0,0,7700,55.0,0,0,NAmes,TA,TA,Gd,Unf,CBlock,SLvl,Normal
2587,133500,5,1005,1005.0,319.0,1956,1956,1,0.0,1,11050,65.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2588,125000,5,1056,1056.0,300.0,1955,1955,1,0.0,0,13600,80.0,0,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2589,142000,5,884,884.0,270.0,1951,1991,1,0.0,0,15428,85.0,0,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2590,167000,7,2039,929.0,791.0,1941,1963,1,0.0,3,21299,118.0,0,0,NAmes,TA,Gd,TA,Unf,CBlock,1Story,Abnorml
2591,159000,5,1384,1015.0,896.0,1956,2001,1,0.0,0,13300,70.0,75,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2592,180000,5,2640,2171.0,1008.0,1925,1975,2,0.0,1,22136,94.0,631,48,OldTown,TA,TA,TA,RFn,CBlock,1.5Fin,Normal
2593,127000,6,1312,784.0,649.0,1947,1950,1,0.0,0,7500,50.0,0,28,NAmes,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
2594,112000,6,1310,617.0,398.0,1924,1950,2,0.0,0,7000,50.0,0,0,OldTown,TA,TA,Fa,Unf,BrkTil,1.5Fin,Normal
2595,99800,3,713,713.0,371.0,1930,2001,1,0.0,0,10410,60.0,0,75,OldTown,Gd,TA,TA,Unf,PConc,1Story,Normal
2596,117000,5,833,833.0,326.0,1954,2000,1,0.0,0,5400,90.0,0,0,OldTown,Gd,TA,TA,Unf,CBlock,1Story,Normal
2597,108480,5,1073,1073.0,326.0,1921,1968,1,0.0,0,5400,60.0,0,0,OldTown,TA,TA,TA,Unf,BrkTil,1Story,Abnorml
2598,68000,3,715,715.0,660.0,1929,1950,1,0.0,0,10914,60.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2599,86900,4,720,448.0,280.0,1900,1998,1,0.0,0,7008,60.0,0,0,OldTown,Fa,TA,Fa,Unf,BrkTil,1.5Fin,Normal
2600,120000,5,1130,1120.0,720.0,1920,1950,1,0.0,1,10800,60.0,229,0,OldTown,TA,TA,TA,Unf,BrkTil,1Story,Normal
2601,155500,6,1595,663.0,528.0,1915,1950,2,0.0,1,7200,60.0,49,0,OldTown,TA,TA,TA,Unf,CBlock,2Story,Normal
2602,80000,4,1760,1077.0,648.0,1910,1950,1,0.0,1,10818,60.0,120,0,OldTown,TA,TA,Fa,Unf,BrkTil,1.5Fin,Abnorml
2603,105000,3,1214,672.0,936.0,1915,1950,1,0.0,0,10410,60.0,216,0,OldTown,TA,TA,TA,Unf,PConc,1.5Fin,Family
2604,160000,5,2414,954.0,520.0,1900,1970,2,0.0,1,10800,60.0,142,0,OldTown,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
2605,170000,5,1466,796.0,566.0,1936,1989,2,0.0,1,10800,60.0,436,21,OldTown,Gd,TA,Fa,Unf,CBlock,1.5Fin,Normal
2606,160000,6,1324,1088.0,440.0,1965,1965,2,101.0,1,8658,84.0,0,138,NAmes,TA,TA,TA,RFn,CBlock,1Story,Abnorml
2607,159950,5,1086,1024.0,484.0,1966,1966,1,1047.0,1,13400,85.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,SLvl,Normal
2608,165000,6,1146,1083.0,294.0,1963,1963,1,379.0,1,10184,83.0,345,75,NAmes,TA,TA,TA,Unf,CBlock,SLvl,Normal
2609,159000,6,1734,912.0,440.0,1962,1981,1,0.0,1,9786,77.0,0,0,NAmes,Gd,TA,TA,RFn,CBlock,1.5Fin,Normal
2610,147000,6,1207,1135.0,264.0,1962,1985,1,161.0,0,9510,77.0,0,240,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2611,115000,5,912,912.0,288.0,1964,1964,1,0.0,0,7800,66.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Abnorml
2612,159500,6,1194,655.0,539.0,1959,1959,1,0.0,1,8910,79.0,0,0,NAmes,TA,TA,TA,Fin,CBlock,1Story,Normal
2613,120000,6,864,864.0,288.0,1959,1959,1,207.0,0,7332,60.0,168,0,NAmes,Gd,TA,TA,Unf,CBlock,1Story,Abnorml
2614,129900,5,816,816.0,308.0,1957,1957,1,0.0,0,7100,73.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2615,183000,6,1773,1313.0,418.0,1961,1992,2,104.0,2,10800,80.0,355,98,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2616,157500,7,1472,0.0,484.0,1959,1959,2,58.0,1,11650,86.0,0,68,NAmes,Gd,TA,,Unf,Slab,1Story,Normal
2617,277500,7,2448,1438.0,441.0,1962,1998,3,0.0,2,18275,,520,102,NAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
2618,207500,5,1600,1484.0,319.0,1957,1997,1,0.0,2,16321,47.0,288,258,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2619,147500,4,1521,910.0,597.0,1950,1950,1,0.0,0,12144,60.0,199,0,NAmes,Gd,TA,TA,Unf,CBlock,1.5Fin,Normal
2620,135000,4,1192,720.0,0.0,1949,1950,1,0.0,0,10800,60.0,0,0,NAmes,TA,TA,TA,,CBlock,1.5Fin,Abnorml
2621,109500,5,1040,0.0,625.0,1950,1950,1,0.0,0,7200,60.0,0,0,NAmes,TA,TA,,Unf,CBlock,1Story,Normal
2622,109900,4,1040,0.0,420.0,1950,1950,1,0.0,0,7200,60.0,0,29,NAmes,TA,TA,,Unf,Slab,1Story,Normal
2623,133700,5,1040,1040.0,286.0,1959,1959,1,0.0,0,7560,70.0,140,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2624,81400,3,1040,0.0,400.0,1950,1950,2,0.0,0,8544,60.0,0,0,NAmes,TA,TA,,Unf,Slab,1Story,Normal
2625,87500,3,1040,0.0,400.0,1949,1950,2,340.0,0,8544,,0,0,NAmes,TA,TA,,Unf,Slab,1Story,Normal
2626,93500,3,1040,0.0,400.0,1950,1950,2,0.0,0,8544,60.0,0,0,NAmes,TA,TA,,Unf,CBlock,1Story,Normal
2627,119000,5,1556,1556.0,0.0,1960,1960,2,0.0,0,8512,75.0,0,0,NAmes,TA,TA,TA,,CBlock,1Story,Normal
2628,141000,5,1150,1150.0,300.0,1959,1959,1,0.0,0,7945,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2629,146000,5,1150,1150.0,288.0,1961,1961,1,0.0,0,7000,70.0,0,0,NAmes,TA,TA,TA,RFn,CBlock,1Story,Normal
2630,155000,6,1348,660.0,453.0,1966,1966,1,266.0,1,7590,69.0,188,108,NAmes,TA,TA,TA,RFn,CBlock,2Story,Normal
2631,134500,5,999,925.0,300.0,1962,1962,1,0.0,0,10205,69.0,150,72,NAmes,TA,TA,TA,Unf,CBlock,SFoyer,Normal
2632,120000,7,1045,1045.0,528.0,1962,1962,1,0.0,0,7400,74.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2633,105000,5,864,864.0,336.0,1962,1962,1,0.0,0,7000,70.0,0,0,NAmes,TA,TA,TA,Unf,CBlock,1Story,Normal
2634,124000,5,1025,1025.0,0.0,1962,1962,1,0.0,0,7000,70.0,96,80,NAmes,TA,TA,TA,,CBlock,SFoyer,Normal
2635,169000,5,2014,716.0,624.0,1900,2005,2,0.0,0,9856,62.0,0,72,OldTown,TA,Gd,Fa,Unf,PConc,2Story,Normal
2636,107000,4,1328,686.0,210.0,1925,1950,1,0.0,0,9906,57.0,0,172,OldTown,TA,TA,TA,Unf,CBlock,2Story,Family
2637,135000,5,1668,1212.0,240.0,1948,1950,1,264.0,0,9600,60.0,0,0,OldTown,TA,TA,TA,Unf,CBlock,1.5Fin,Normal
2638,111500,4,1657,1147.0,162.0,1920,1980,1,0.0,1,5520,60.0,0,0,OldTown,Fa,TA,TA,Unf,PConc,1.5Fin,Normal
2639,156500,6,1416,780.0,400.0,1900,2004,1,0.0,0,9600,60.0,0,24,OldTown,Gd,TA,TA,Unf,BrkTil,1.5Fin,Normal
2640,178000,7,1641,728.0,546.0,1925,1990,1,0.0,1,9600,60.0,0,0,OldTown,Ex,TA,TA,Unf,BrkTil,2Story,Normal
